date,bdi,capesize_index,panamax_index,supramax_index,coal_price_aus,iron_ore_price,bunker_fuel_price,china_steel_production,india_coal_import,port_congestion_vizag,port_congestion_paradip,vessel_orderbook,fleet_utilization,freight_rate_handysize,freight_rate_supramax,freight_rate_panamax,freight_rate_capesize
2022-01-15,1592.1170502123157,2056.5941506099753,1628.8267424445078,1236.1058485206347,118.13600708250128,111.25223249436159,547.3657853583827,86.46649348576088,16.94596079872418,7.992604472250625,7.064760680815069,65.9525363184451,0.8495457474558401,25365.584621258364,30190.65225054815,36146.961847406776,56200.07302863798
2022-01-16,1603.9439494797107,2080.377607505578,1709.345362838878,1206.1291343091445,121.56303108739979,109.28324530769068,543.445523698949,88.45720722892199,16.04394511675617,2.808649552737398,2.4926331189707946,69.90507043072614,0.8903000215614949,24701.07347576628,30132.772878625226,36796.577037949915,55759.43673537077
2022-01-17,1532.7899782017466,2140.2905514568524,1605.7503278702866,1155.2729516799322,123.66442552173739,117.88372748754429,521.7970888126201,90.69505131904711,16.267398299020318,8.0129213179514,5.842955420247405,64.78988809537152,0.8641782719047587,24315.29610736664,28914.004988004086,35444.73665755503,57530.18784807882
2022-01-18,1591.765669086509,2207.492841253591,1556.7642130707347,1325.026096676423,120.28170052589125,108.7631229878916,553.899915114445,90.30193515430325,16.244848046904675,9.198054394966414,0.12079068768292789,66.30950176052389,0.8419060914159637,25925.05457289072,31282.735866853003,34346.1374791638,58616.8315102434
2022-01-19,1640.1954727063446,2227.8990719620865,1597.0981886717555,1341.9491015725143,112.01277293770163,109.64567775639915,577.3082117333295,91.1181992337106,14.080553634263534,2.9846473390174086,5.584741555520869,63.30838001650024,0.8629152260280134,26161.551267952014,31665.492890304646,35467.64351821291,59172.320774396285
2022-01-20,1570.221486197817,2094.4102435358386,1564.3517817186419,1219.2694267741554,122.70605983700085,105.30753716575518,553.1628256396397,90.89967944581042,16.01495250011447,8.15453483449961,4.295712571372583,63.283911976795416,0.8389081694447575,24720.6040261327,29813.091133455826,35215.03435493194,56665.660304591016
2022-01-21,1618.9407080939582,2114.1616446687794,1587.69092125721,1207.8791254714315,119.32578127954335,112.65912478462545,549.6513105044143,90.64446661303403,15.057518021726086,3.17425318965182,7.064407731504771,65.26166751155213,0.8609240063447167,24718.882377214446,29717.569891752435,35455.1393703708,56679.030353994865
2022-01-22,1688.5148631203751,2024.7012071565239,1681.957922459544,1282.1025069693474,126.31060906238491,116.83007703184047,557.383256261385,89.36847232303018,14.607053523861493,0.288013742950054,1.591196919494326,61.04120776307657,0.8527870754038983,25595.38526363685,30822.48913697468,36522.40024046432,56304.3077790011
2022-01-23,1604.881824916588,2000.9338569662118,1570.2052341872218,1362.9883021820729,118.30107409403323,119.97928624728567,574.537280185312,89.87916342238424,14.466947694881561,0.27083365511691326,5.635950219893954,65.28760704582707,0.8926406539346032,26530.011552425807,32011.113215460384,35618.636472156046,55368.54946840304
2022-01-24,1552.0771647646534,2265.489400362046,1678.6725397225723,1436.3685836762331,123.26904342566321,114.31834528854073,563.1800282079298,89.6878304064057,14.650772025512017,2.019248750962499,2.9463336008708065,64.13962700209683,0.870909029874925,27107.72972180267,32683.29636973975,36275.794741167956,60031.67540301956
2022-01-25,1652.7049279166652,2059.826276024617,1648.1871156993948,1258.2182288396284,126.1165122541222,116.517873314214,547.3277135783492,95.63402157825433,15.39049327514566,8.290678973562587,4.464083410149138,66.89113352390191,0.8850660121841526,25432.354462809988,29928.48518443427,36270.37967199281,56718.28213083106
2022-01-26,1612.8717864465348,2126.077260497328,1557.7938627444994,1164.663045429024,113.12400182085872,113.95795254301673,564.9615121525072,90.62157764117258,15.063597498689672,4.456631664187553,1.3328000720897455,67.10155217577346,0.8616317116707672,24098.41631946794,29791.535135243004,35511.690366802475,57771.53974411848
2022-01-27,1596.622477393365,2094.015444149311,1676.8347319189093,1249.150122756185,117.33898520341666,108.54290197409505,546.5903507306987,88.38720766417158,13.762977600651418,3.6049680695519637,7.331439617385675,66.65610360887854,0.8366424966698246,25380.419555139764,30372.999097529428,36682.05347579499,57147.28472900415
2022-01-28,1535.4171749855693,2136.7624482316664,1482.4678159057669,1392.6624514102627,128.43805499896064,105.3611382481854,541.1281798530981,90.95263319370764,13.311410200661278,8.072667937588427,7.240569281265128,64.07814148504397,0.8652807305389391,26577.15493845565,32231.195986788527,33801.3025526806,57177.14374172555
2022-01-29,1567.4007496590123,2207.0887646602378,1658.7177128700023,1400.4360760480129,119.74522863529654,109.04844549694918,550.4189882254557,91.18998491169404,16.62329254438202,9.254415678316786,2.3290109914280928,68.19375337547415,0.8624868555639821,26865.440745189077,32490.439816874183,36132.67176148327,58392.48282586904
2022-01-30,1634.813057042051,2081.9222755121846,1743.90605132605,1230.8032596800317,119.04739990794671,113.28845786248459,539.1827049273274,90.46788610479791,14.553541632576252,6.356537432712919,7.105477283934912,62.99223497706844,0.8527342814009748,25105.060536537447,29791.041230432525,36911.25491655919,56905.30429649706
2022-01-31,1553.255759224889,2154.746699924979,1479.7650059547304,1228.8068810123568,123.60739501166599,107.70540263833482,557.6956809043331,90.63612272049299,14.199963902108143,0.17564310269848726,2.0408533678133525,65.43732818890022,0.8611258842458154,24857.394023983303,29753.934683939122,34126.846061815595,57353.96353158253
2022-02-01,1615.2593695168396,2262.3596063098316,1676.9152208002783,1299.9630339737894,123.18484751734242,104.03951121516869,568.6630743326477,90.87959697256989,15.791884574858503,7.202753737866006,1.0010239488481503,69.06449728050944,0.9089721199185696,25653.93250181562,30910.20959656416,36317.8421479967,59128.99621417483
2022-02-02,1627.644608271727,2103.758150715119,1655.8603344738087,1354.9545753192915,117.28950625305382,106.2842052308029,545.2408744999141,91.12611014717002,15.13423721046169,1.6943493265965437,1.097750440032537,66.7847194081831,0.8993517776693176,26277.828480477005,31394.481069454672,36105.397546702094,57387.102552440076
2022-02-03,1598.0382755590565,2245.738630649686,1599.1952134623448,1273.6783415178572,115.17893938936112,107.64676306492494,553.9513610929946,89.96805850580789,17.08969017386247,6.550130940557644,1.3472944402487386,66.1453632658649,0.8873628838361203,25515.582208550768,30578.004765679754,35471.73307649506,59710.31905709883
2022-02-04,1672.7830525521035,2017.0628458786925,1681.5426509905749,1133.258931950482,120.07174916137818,113.39513521860042,538.561144843698,89.50210046634508,14.232712365853533,4.227256452840392,7.316546535070078,67.61145572450535,0.8679926452957014,24163.792885557054,29163.45912544132,35828.72537152936,55639.07771218477
2022-02-05,1601.804061594683,2200.9594967340377,1623.7696419352253,1321.952363411585,117.89301576783991,109.83076295957113,548.4344395219397,91.49199085801716,15.43013463090277,8.864411161258873,4.986947128789529,64.08557396065265,0.8565906071587533,26229.380761310997,31577.50577191812,35537.28500914772,58263.1982015185
2022-02-06,1626.3145445680723,2112.6916908356147,1542.1893325144401,1184.7052582048334,126.99709827283665,113.83272929598036,536.7171251510074,91.23745639127502,14.961458274519902,0.987326710683879,0.8738960987141047,67.4648520287325,0.8668246727479255,24340.83603274059,29637.61747888288,34342.98086731667,56855.0944770891
2022-02-07,1619.5295256088716,2099.618998493327,1561.4491757856085,1402.4603211779176,123.11701334325221,105.68543067188551,560.2980092279842,90.91139295677416,15.071463725856908,4.385771691915559,0.06062648200414511,66.75763800287972,0.8500872463621258,26745.746627905664,32127.36530622067,34521.3934187008,57147.274754799975
2022-02-08,1651.4465663626377,2106.381709094568,1597.7277587933347,1325.9190531281306,118.17757357415988,109.51562645099055,564.652092096299,91.67000621694226,14.624297691767177,7.536255313037207,5.587437005165532,68.39466773384598,0.8649079428167984,25887.831423488864,31164.398716895532,35485.217803651845,57029.1165075449
2022-02-09,1622.4230256446933,2031.1336409654807,1636.2163011281846,1396.8371119920264,119.58969574416916,113.5412163272717,530.7501457485938,90.58287960555037,13.547790966916647,2.373454745556862,7.470336018607231,68.58150721773536,0.8708909883207945,26551.15391530909,32232.651210764066,35643.281080110595,56257.10666145709
2022-02-10,1679.5738727253213,2316.380451496971,1557.0870422754224,1278.1764302451609,117.70294801269597,116.97405483687773,551.8873815826436,91.68614481591668,14.299286249573653,0.772202942537763,3.9909848106270376,70.37374094524975,0.8836865862864297,25840.846750118842,30431.168285377018,34730.42213547088,59733.94091975986
2022-02-11,1625.5069756500422,2193.9686513766374,1498.9738408260662,1274.251516982697,120.50944411204401,114.45722836552291,557.7316685838466,90.6384193925859,14.709368740917286,1.6517566315991306,2.895131462060937,67.08280506071047,0.8927501254419512,25142.67553160811,30516.049193650248,34300.780939355805,58449.78313904174
2022-02-12,1656.9713210071484,2095.6675410105345,1483.468049842306,1332.1862275086114,111.61535180387904,118.99610654545404,556.8613998110759,91.48664822273766,13.448015460026518,9.207214469161269,5.123107986234973,65.6256419747881,0.8500697834226492,25963.2845169663,31299.71591205789,34721.93437144729,57587.77316396293
2022-02-13,1572.5592641901537,2287.9689776631535,1628.0125165438048,1272.6499434791729,122.79705911445659,114.78406441557615,559.3413980699169,90.36015386517484,14.635594233774778,0.19065357323965082,7.834140786726907,64.86208208270186,0.8873663837771217,25264.973775265105,30404.306422420115,35686.86160261099,59480.79493786697
2022-02-14,1624.227858105792,2155.909623025803,1659.0103546657265,1277.1101453411632,113.53650300071693,112.10421724075007,542.4047153161266,92.1122942675994,14.512397463837697,1.0020248321998781,5.2907926369729,69.63801118325152,0.8617106855169416,25148.0232603772,30182.927607831833,36056.52515149955,56921.91631447625
2022-02-15,1546.0503097945734,2292.550111312316,1758.391851404366,1409.477063896404,110.90287969448744,110.86894990662445,520.6609351541844,87.50070635715818,15.467612347173398,3.9792961430958584,2.9288025260228556,65.38401779556216,0.8841042155777331,26553.966783437256,31961.892736870195,36795.08725870628,59845.342970965954
2022-02-16,1551.538031844757,2170.362839374401,1469.9863364356502,1188.5026366965521,113.61160587023285,115.26519737597077,549.0795686346738,93.10859304499965,15.050570316586661,1.3505012218543233,4.75901635900611,66.66390789878973,0.8696156512672396,24481.888477203644,29074.70966736868,33480.6012771612,58098.86919903937
2022-02-17,1598.5308654811713,2070.833869132609,1556.2490780910875,1333.4185066012742,118.22977707515841,110.79885152314372,550.2355841174907,93.46803759754012,13.137003574174882,2.0738013526210763,0.4595846512886643,68.59861848255403,0.8916839663676718,26025.07522035135,31109.943088791526,35206.65017814573,56557.91682973936
2022-02-18,1627.3865753356602,2049.5780863348427,1608.321707694885,1285.0905908901375,114.47535518330128,117.57821046000079,562.9227703735819,85.39804380444134,14.422235540760662,3.1563952274629448,5.146322052961793,67.21497023977128,0.8822912317005062,25904.707766503718,30580.894299814234,35508.05339389387,56867.02147582879
2022-02-19,1581.1722455275985,2189.7645621103406,1429.471522122792,1219.8958994478326,113.9972627367893,116.32550820009247,554.1342583905142,90.08456665419365,14.525872986008979,4.863102154106826,5.689992753704535,66.17699519439569,0.8631855106849624,25047.723186313302,30164.290970372993,33829.04901323063,58065.88703926377
2022-02-20,1682.3405856718161,2070.1510029897036,1841.9183131694083,1389.493842510499,119.72606521963415,107.10281444753087,561.3475258754505,89.95759223627377,16.349905154924258,1.667049317997149,1.9858004001128906,66.86901589659365,0.9250050548323836,26547.418384808025,32059.733070551087,38274.21065498397,57210.51825300971
2022-02-21,1587.9013588055043,2227.712810862721,1684.7055112506675,1260.192045859501,122.54405008585019,110.08066184808848,557.0279936019007,88.59856065978875,13.981884507511728,3.1677897364865992,0.3905813153514819,65.89855166680186,0.8944255824763537,25228.43997216928,30506.652089992083,35822.170846242974,58807.324821705486
2022-02-22,1591.623490697316,2043.630196995612,1562.9959169053318,1290.1465541357259,127.69404857386368,112.66203314648133,566.5489539237707,89.06240024579023,15.26633314823992,1.5600357071742632,6.216861578780301,63.029514257559256,0.9002219184874032,25584.560665376957,30952.146268732286,35274.2110820768,55834.269091813985
2022-02-23,1674.808124783179,2216.363735357905,1595.907346433981,1307.9588161355682,124.64249156942748,115.8493677073382,566.9830324072856,90.09874271797743,14.56044613586179,7.921612402970086,5.503212776275184,66.86604968577511,0.8616892956140557,25887.113835750515,30745.797655798513,35151.89741778642,58407.49948876823
2022-02-24,1622.4879547476153,2090.8398533779746,1823.0486766902827,1176.5890404731792,116.91994029886224,114.8018390918544,555.4370272059383,95.58136003345498,14.30226425059079,4.947837547361092,1.5131376451298184,67.99783616306843,0.8717898715245797,24670.980961110086,29219.318384148864,38083.049305429304,57284.18614010494
2022-02-25,1555.6920633827356,2113.7260385895875,1567.2859669255758,1188.3973557559138,115.94669765655136,107.6615794435843,546.1618710196848,92.27602272456208,14.673164790421277,2.48676869783085,5.71648985924857,63.89601789695529,0.8776431601489869,24421.760938263407,29326.833615912718,34651.365079813324,56438.556486910325
2022-02-26,1558.8141822130174,2126.600035360465,1772.8032696052635,1326.1797400828661,110.02756687066667,111.09007425353632,547.8753826111158,90.51746870397588,15.337460537370122,8.577228558026412,5.896829759574518,71.62073002521993,0.8846896455486161,25837.65494476683,31102.130387673584,37047.08416282714,56707.796993917524
2022-02-27,1602.4199884912277,1982.0481444688096,1496.3084081680975,1207.9550144850857,119.19153608209832,100.3093488163045,552.4765824675098,92.61906456889369,13.907308301235872,0.8336148076872518,2.00875088841644,66.80002872001059,0.8626100762146819,24828.199205535635,29528.674292270658,34405.93174190156,55027.47971254576
2022-02-28,1675.939387281399,2070.8677887031263,1750.8586750055645,1263.2871645854389,120.82311594296556,109.78440109824115,559.0793972398169,95.81186199680751,16.0485611421136,2.591611389812053,6.0035718261890905,65.42088314143095,0.8931442432518268,25216.747507209566,30561.9452135534,37109.324862839436,56759.54531041515
2022-03-01,1610.2240048711842,2210.8508237526985,1660.8369108906995,1310.5493665180256,123.434377413171,108.33179020415885,562.1121463487372,95.00976127385859,13.830825511470746,5.923522986242053,5.398145485724779,65.90509536110001,0.8889176892242685,26164.333445151446,31169.52843369514,35760.392042928026,59111.96015281827
2022-03-02,1558.68004431283,2127.024873513732,1561.5168339417455,1251.9451590649867,120.91063572759906,113.74428432027203,547.206743890459,87.52663449064033,14.462524944965253,2.111188403949841,1.8251964306577229,66.44579051670267,0.9078517188198891,25498.93179003631,30529.583754477004,34882.26843797304,57453.28049228134
2022-03-03,1607.4681359115486,2166.1051689628644,1665.658120571714,1283.8285668460337,130.53231965160163,109.90352265283751,576.2618740402071,94.57308064598428,14.667760637443994,3.908100801553991,2.788897097356295,65.19000687679825,0.90329475161569,25924.124969052133,31224.722256753714,36077.62534963672,58316.89055734559
2022-03-04,1622.5147510442785,2031.0224838891659,1588.5679973674728,1291.337241101644,120.57339839700158,112.00166653261485,542.1787841567552,89.22421601649626,15.803759466964433,7.99400759911422,7.547962456774934,68.07044609825708,0.8843290516227442,25593.224012904942,30775.247364245133,35085.63151438715,55547.20425171467
2022-03-05,1580.6014421686937,2047.2773762312838,1509.4891679572488,1227.2825661653658,118.56168978193594,111.6820993300376,539.4515174740641,90.80479806135017,15.007865273584654,8.16432796349656,6.483872748490684,68.52141646176429,0.8805507442776329,25093.592887201743,29654.299286563994,34027.879132241476,55586.754632679644
2022-03-06,1650.712339449948,2073.9115771519478,1636.7685486418236,1286.578167835302,119.55268095656862,105.28620343659388,607.5992461466085,92.24737922121749,14.020039577707115,5.995471371776566,0.3336555163227777,65.75295101172041,0.9061184884910506,25881.04779098112,31636.54241583835,36004.59242067345,57087.31578371736
2022-03-07,1618.427878976497,2158.253418913556,1611.8573387089023,1376.1393098365522,127.93111864598687,116.39347689634734,548.5766784873363,88.24489080340615,14.616487056107308,7.5536572828802475,7.371770213595764,67.06302714173904,0.9094066105110999,26504.513848814207,31951.44575460266,35147.173843933015,58083.03344455434
2022-03-08,1533.116962684962,2176.9634171844864,1719.6926226534656,1327.2349167504071,126.09462699121363,111.49854405076147,557.1836833612509,93.16371380576932,14.997681666926677,7.682653509816282,2.3013157007611698,67.2773770451401,0.8970932055771372,26023.07023991399,31267.546094536738,36768.147354870365,58132.2874349621
2022-03-09,1626.5624377603347,2162.026474750021,1691.2432668346983,1448.6314015353585,128.02985671692298,116.65585927058818,555.8939387528285,91.07016534550098,17.04457538329304,8.564499478697728,1.2215264826959817,67.79887996921178,0.899344966491108,27358.91857705737,32487.913250953312,36527.99516837261,57654.79453541241
2022-03-10,1627.2250195535478,2064.307212689481,1551.260557649162,1205.7061200434446,112.39916568344829,121.77279954409026,564.6566027173575,91.11006257724267,15.687273847959192,5.785360349837925,7.191953109082629,70.1606473863228,0.8646841561159502,24783.40910841639,29381.95979116082,34959.74748036625,56509.980388280834
2022-03-11,1610.3632318497862,2064.707093371573,1497.568340116975,1244.3143966246305,125.54012764591204,111.47989473536555,573.0321151105013,91.45467022340351,14.520762974122512,8.99506460777672,3.4433782857317183,66.20424371517196,0.9296031552577462,25671.541868686694,30580.06145664406,34096.76329755535,56667.167545813434
2022-03-12,1557.0657820972415,2124.3589520258415,1639.5749406116447,1323.768102053317,121.39032206650229,109.81080531873471,540.7846815053997,90.86372473109697,15.024800895572533,9.724818322149709,2.1245370918236626,67.40263887742627,0.9059353075688807,25676.80787586452,31370.772971057777,35629.18274586111,57042.94292429813
2022-03-13,1504.3279555363235,2151.199696371357,1732.7241419206466,1227.5202238734948,121.9446040268224,108.89946669405202,553.1596081641779,95.44836706714742,14.574851048218255,4.571514146546212,1.7515219292418704,65.93417269110064,0.8661003806429806,25320.19080875792,30034.37543093876,36303.99224037857,57646.91948267721
2022-03-14,1599.5408148015163,2220.793832987307,1588.500158634528,1318.764674138957,120.39707100015774,106.5825069226531,539.6012937913468,91.17882573501561,14.113638378283543,1.305831776051054,0.2778150953538612,71.29135847096934,0.8941879577374003,25941.09653503078,30913.75339812872,35420.43243067758,58853.7594873284
2022-03-15,1520.9896068712112,2105.866596871182,1764.9306571714533,1323.4507444123412,120.52966388717954,111.33403792620466,536.9442802082522,87.02048884857108,13.714770274636411,5.01935812388834,6.136154594473807,67.86419020597418,0.8775057824434742,25988.743575297878,31277.54286300474,36868.12520334479,56945.9027656245
2022-03-16,1486.203083887352,2021.7188476382398,1545.283424860523,1309.880815323691,117.6779196213988,109.69646775198613,551.5747431157631,89.6594286231428,14.294394113282571,3.088175962309335,3.7161984640684897,67.37443217815513,0.9005883641918542,25950.656248118798,30855.167202837645,34930.76871620418,55434.51760572719
2022-03-17,1636.7313408218954,2106.9731881872494,1642.6738607286586,1398.1468867593949,123.62826581646604,109.5976859613377,534.0552855937327,91.8905861867253,16.028077726055123,1.3567840245239249,7.065934912638448,68.87613302619259,0.914248405811881,26763.46507177318,31845.240719833746,35684.734924914956,56864.32553959027
2022-03-18,1497.4132462717378,2174.5105863259705,1551.8427137037138,1423.4868046907422,119.78903828038514,101.50030096119244,554.7367723649015,92.9178178581529,16.24836028602108,6.076919140183168,1.7698175022566351,69.54936703285804,0.8678300869613697,27080.25777071652,32629.070900920113,34758.10648047032,58637.63523914622
2022-03-19,1650.4981447241341,2315.600208565007,1619.688126545088,1288.0110391618557,123.19221475188579,112.86631677613707,558.025181712598,89.25623719282754,16.386646988222626,1.7036091913921902,5.969566869395002,67.16448438740143,0.9111671594473053,25901.8267463025,30810.777228102565,35434.88286451736,59713.78791675034
2022-03-20,1488.3593306256175,2024.2733086594717,1633.30836228191,1214.827240650747,120.5410276583982,112.52199644559349,542.2257531198347,89.73368069715781,13.419545859975674,0.24739219432839854,6.795938867279514,70.96702497039128,0.9199749881627333,24927.050233567224,30191.245721973628,35426.58411367241,55751.19134677391
2022-03-21,1577.2681771563757,1998.7609185013255,1635.558456123356,1262.434232595622,120.23029774402038,118.04320543310334,578.0228960311746,88.59844249224199,14.551687862074912,8.007443807308691,1.6493996366710642,68.98933569708221,0.8912225486738538,25587.205270412425,30955.759028920875,36161.65680711455,56028.560644564095
2022-03-22,1604.3334498886557,2208.8725988523106,1542.3936149041892,1354.920520010999,113.22260890656665,108.55927760474022,579.1169885434524,88.56693580500418,15.1543316266615,0.3177347313873302,5.687131453750965,68.36513948583399,0.9454034443506328,26544.455108044,31686.484927151334,34947.94993069566,58289.94237974815
2022-03-23,1541.4282125795655,2130.36588778505,1612.5303570236115,1241.5837017152421,124.01119221879776,109.7615505643724,563.1032903595224,91.6670590291379,15.851713986559849,3.0504180725147476,2.829110694171489,66.80779701610281,0.9021714803838339,25144.43335649072,30259.044337988405,35250.78102731012,57739.33669920406
2022-03-24,1554.5424749895426,2111.4473120970997,1679.395326390379,1275.3370633556685,128.7746485877584,118.47974785543654,533.4023706803553,91.7748078005675,15.789816310258153,8.918418713203899,7.8959935586597565,69.02526768856066,0.8815119462049276,25298.448451841094,30865.690682004115,36619.85792009323,57290.3664541658
2022-03-25,1528.695044234714,2207.680796574123,1625.253606885358,1321.685951415465,128.19495091126444,108.0027890206789,573.1377317148674,91.1578902352203,14.012761055969513,6.076686822897424,3.3179005322021577,67.08194040043263,0.9008744202814123,25831.08769785017,31284.582314511717,35837.93319768507,58945.57581190118
2022-03-26,1530.6617044757859,2271.615812045554,1567.5043632967286,1261.9417645987614,125.51849758496118,109.664210063035,560.3919211329803,90.42199943792289,13.400034508919228,3.8544983016441448,7.050830841209956,68.33573460989918,0.9084008619916294,25328.709377932413,30842.735377413148,35281.96727160412,59971.46013175167
2022-03-27,1610.181152294893,1968.0010884730875,1652.401184592904,1247.9283591332942,126.61842434921597,115.64144136556664,578.0700954650738,90.22237950079565,16.520767075501375,7.5363918539692945,4.807341589193798,67.81259766805552,0.9347023362667758,25518.125910267794,30413.338396636424,36852.80036779874,55479.39504543518
2022-03-28,1484.0930141802296,2290.001415761442,1556.1687009838545,1248.1223755981164,117.13874740119785,103.74121774207944,559.1226130307556,92.93414134906104,14.172282951936706,1.726306618487815,0.07644635964119928,70.45245975406304,0.8835178548268632,24789.954537383965,30541.27352924645,34725.547660643366,59758.99607632809
2022-03-29,1545.8081422753658,2009.9516291140837,1541.4254237205414,1279.4430878578,122.40788703311533,117.62966041322193,521.2380095599123,89.86138015096945,13.784486925288741,1.3467213958038726,1.512787635358194,67.9539437170426,0.902075841875872,25285.353129330324,30564.777953778223,34575.32419787315,55043.517858078085
2022-03-30,1562.166168932288,1962.0830689254406,1465.5618443913397,1248.044316160084,114.45456300798826,111.99733298697647,561.3558505715629,89.30759405215652,15.210124540715713,8.049186827263512,7.529366808687449,68.19717766563718,0.8753493886093948,25323.836279295134,30123.081650003125,34490.68603282681,55251.50418771423
2022-03-31,1602.409005208948,2137.548394357303,1555.3061767980134,1379.92085165474,129.30378609047807,113.88476209377266,548.7630485885843,92.66360123076845,14.353997590903582,9.851201221148813,7.948444914084004,65.25843939092493,0.8962946787327816,26646.221835946977,32240.10984582784,35001.13715539171,57520.83927011068
2022-04-01,1617.415219106156,2190.1321541563575,1584.9609477536524,1224.8045512388971,123.58966830981078,113.1430585170636,552.2836434554172,92.46063554678159,15.147389730485724,9.011597549879353,1.191708394757999,69.13450923446464,0.8731853540434528,24693.85290417526,30006.987304590137,35467.92535267765,58922.874212107425
2022-04-02,1605.755209485663,2109.780053510779,1559.218507069667,1277.543822055156,115.77063138432943,102.28539092556558,561.4614020744356,88.53483024089402,16.25837621109749,2.230995730484475,6.296759437863519,71.12285224900543,0.9003632648896531,25905.934361892476,30516.278496306095,34562.913186772326,57248.95931176788
2022-04-03,1581.3300085799006,2041.0077710770554,1590.8716736215988,1311.648794793905,124.84127375534361,111.25774872765987,535.6304596484549,91.76101869185361,15.686588415106474,8.651875689557206,2.2689146559684117,69.64132744072188,0.8946785127949116,25726.29016112381,30618.78039477977,35354.41364506755,55732.02772303178
